AN8068571086,AT0000746409,AU000000BPT9,AU000000ERA9,AU000000ORG5,AU0000088338,BMG2108M2182,BMG2178K1009,BMG5320C1082,BMG6359F1370,BRCMIGACNPR3,BRCPLEACNPB9,BREGIEACNOR9,BRELETACNPB7,BRLIGTACNOR2,BRPETRACNPR6,BRSBSPACNOR5,BRTRPLACNPR1,CA00208D4084,CA13321L1085,CA1363851017,CA1367178326,CA29250N1050,CA2927661025,CA3495531079,CA4530384086,CA6744822033,CA74022D4075,CA8672241079,CA89346D1078,CH0048265513,CL0000000035,CL0002694637,CLP3615W1037,CLP3710M1090,CLP371861061,CNE000000HW5,CNE000000SK7,CNE1000002Z3,CNE1000003D8,CNE1000006Z4,CZ0005112300,DE0007037129,DE000ENAG999,ES0116870314,ES0130670112,ES0144580Y14,ES0173093024,ES0173516115,FI0009007132,FR0000051070,FR0000120271,FR0013181864,GB0001500809,GB0003395000,GB0004478896,GB0006449366,GB0007908733,GB0007980591,GB00B033F229,GB00B19Z1432,GB00B1FH8J72,GB00B39J2M42,GB00B572ZV91,GB00BDR05C01,GB00BNNTLN49,GB00BP6MXD84,GRS298343005,HK0002007356,HK0003000038,HK0006000050,HU0000153937,ID1000053705,INE002A01018,INE029A01011,INE036A01016,INE094A01015,INE103A01014,INE129A01019,INE213A01029,INE242A01010,INE245A01021,IT0001233417,IT0003128367,IT0003132476,IT0005495657,JP3180400008,JP3228600007,JP3246400000,JP3350800003,JP3522200009,JP3526600006,JP3573000001,JP3585800000,JP3600200004,JP3605400005,JP3845400005,JP3850200001,KR7003480001,KR7010950004,KR7015760002,KR7036460004,LU0075646355,MHY8564W1030,MYL4324OO009,MYL4677OO000,MYL5347OO009,MYL5681OO001,MYL6033OO004,NL0000360618,NL00150003E1,NO0003078800,NO0005052605,NO0010199151,NZCENE0001S6,PHY0001Z1040,PHY5764J1483,PHY6885F1067,PK0022501016,PLPKN0000018,PTEDP0AM0009,RU0009024277,RU0009062467,TH0355A10Z04,TH0465010005,TH0471010Y04,TRATUPRS91E8,US00130H1059,US0188021085,US0236081024,US0255371017,US03743Q1085,US0495601058,US1258961002,US12653C1080,US1270971039,US1307881029,US15189T1079,US1667641005,US20825C1045,US2091151041,US2333311072,US25179M1036,US25746U1097,US2620371045,US26441C2044,US26875P1012,US26884L1098,US2810201077,US29364G1031,US29670G1022,US30034W1062,US30040W1080,US30161N1019,US30231G1022,US3379321074,US4062161017,US4198701009,US42330P1075,US4234521015,US42809H1077,US5526901096,US6267171022,US62955J1034,US6361801011,US65339F1012,US65473P1057,US6708371033,US6745991058,US6752321025,US6826801036,US69331C1080,US69351T1060,US7034811015,US7234841010,US7237871071,US7445731067,US75281A1097,US78454L1008,US8168511090,US8425871071,US8454671095,US88642R1095,US9026531049,US9026811052,US91913Y1001,US92939U1060,US9694571004,US98389B1008,ZAE000006896
5176.46,1225.94,90.14,25.99,21320.3,4186.0,245.84,91.84,1469.72,1585.85,1511.65,173.05,1825.11,163.14,28.02,1273.99,355.92,1538.91,1798.25,1257.81,10226.31,6421.51,16153.81,724.97,2188.52,4363.45,3125.22,5033.12,2943.05,2945.1,458.82,21.81,26.74,3.0,18.45,10.58,78.92,6234.2,41.52,40.1,88.53,38.53,2837.89,4020.66,4183.33,3001.29,1702.57,1066.41,1243.2,934.5,1160.8,41081.55,94.83,10147.21,176061.92,37902.8,343.94,2885.59,72462.9,1306.99,1020009.62,4162.95,2594.61,815.05,1427.11,4410.91,16111.66,311.19,3761.0,25578.13,6474.47,8.54,0.1,124.32,12.4,13.6,3.46,1.54,13.98,15.6,10.12,80.13,156.97,109.11,862.87,2520.69,11.55,9.13,10.41,11.58,13.47,8.73,11.89,2.36,14.53,8.66,10.67,9.91,0.52,21.9,0.17,0.23,33.59,621.62,796.75,2039.22,64.35,586.95,140.77,3317.0,2293.15,144.66,1515.39,29.24,263.49,46.82,92.61,4.3,45.42,87.34,228.29,86.31,134.73,175.02,17.53,1.17,1684539.05,394.03,7932.91,273.42,3184.89,12252.97,3352.91,714.75,538.0,2870.06,12354.44,2670.66,14632.8,10124.14,14836.82,7791.82,1056.82,4402.89,488.05,8647.56,3019.75,49006.55,7643.81,2940.84,8154.74,3835.03,4290.78,5723.95,20629.6,3852.36,1831.89,4968.96,460.8,10681.47,2118.58,13571.06,6324.18,1443.97,19833.52,9018.39,2968.88,7579.3,11859.57,2584.89,17891.06,3819.73,7825.36,2377.2,2994.66,407.95,8275.32,5294.91,2441.91,11983.31,14363.89,92410.13,1098.22,7646.45,17325.74,4706.58,14670.51,3489.3,4994.62,5299.38
5874.98,1272.54,104.5,31.24,19943.27,4261.19,305.3,95.14,1219.93,1594.14,1532.26,169.12,1864.47,150.42,30.86,1240.94,349.73,1506.64,1742.71,1240.17,11265.33,6828.69,17086.24,807.94,2252.74,4914.74,3510.32,6041.91,3162.25,2967.6,451.27,21.79,26.7,2.95,16.37,9.66,85.86,6145.84,48.1,45.55,93.38,38.21,2675.24,4131.66,4332.81,3261.24,1849.86,1117.0,1409.46,984.48,1274.05,44870.9,108.33,10517.78,185006.82,42907.03,377.71,3094.57,72320.46,1418.14,1159837.38,4433.74,2735.68,857.62,1503.94,4757.91,17163.07,335.28,3854.39,26822.7,6741.48,8.54,0.1,122.83,10.69,13.0,2.83,1.36,13.14,13.39,8.63,80.93,183.09,115.81,927.84,3308.99,11.55,8.14,9.59,11.46,12.58,8.53,11.82,2.78,14.02,8.09,9.78,9.45,0.55,22.96,0.18,0.28,37.69,608.62,766.75,1998.04,67.2,605.54,136.71,3814.53,2576.0,160.18,1616.86,32.38,284.82,46.67,80.05,4.67,50.52,87.47,251.58,88.46,134.21,170.69,17.5,1.12,1470769.47,410.14,8408.3,284.29,3296.55,11757.77,3612.59,743.03,616.02,3064.04,13804.55,2821.87,15566.36,10968.43,15241.39,8220.89,1120.58,4595.84,491.41,9095.95,3340.81,53408.93,7912.05,2848.83,8824.53,4030.62,4534.83,5670.2,21405.92,3927.67,1984.26,5234.0,507.4,10809.75,2372.53,14686.71,7033.55,1470.59,22188.21,9586.19,3210.33,8362.46,11835.65,2903.16,22932.25,3833.09,8215.85,2428.17,3209.08,436.16,8561.63,5416.8,2798.14,12843.66,14594.99,98127.25,1137.15,7581.17,18601.59,4841.94,15561.7,3671.99,5278.36,5591.8
5869.38,1242.37,108.12,28.99,22020.55,4280.7,334.09,94.0,1207.27,1595.17,1312.29,165.87,1692.66,159.24,30.14,1229.23,282.11,1447.12,1660.33,1161.71,11085.87,5984.94,15895.73,822.32,2084.13,4793.06,3345.06,5858.95,3389.48,2827.37,437.11,21.21,26.79,2.93,16.96,10.16,85.28,5572.45,45.91,39.61,89.13,37.05,2442.06,3865.14,4167.62,3267.27,1775.89,1037.57,1365.79,991.44,1285.78,46574.95,101.69,10462.27,198697.44,43252.04,405.03,3133.48,73377.74,1428.13,1220652.05,4307.08,2624.99,947.42,1448.7,5031.49,16537.64,310.97,3716.99,24181.25,6533.96,8.08,0.12,110.69,8.3,12.24,2.15,1.18,11.86,10.56,8.36,64.16,183.34,114.91,958.54,3447.66,11.08,7.5,9.0,10.04,11.89,7.72,11.21,2.33,14.05,7.63,9.02,8.54,0.56,23.64,0.2,0.25,40.82,614.59,735.35,1831.49,65.18,620.35,130.48,3869.95,2596.86,147.31,1534.76,30.91,273.2,41.56,71.73,4.07,40.08,89.6,250.21,88.87,158.07,180.5,16.14,1.02,1327144.9,419.05,7874.95,268.42,3076.87,12553.34,3323.01,704.27,622.54,3164.29,12726.09,2629.96,15015.07,11211.95,14456.0,7775.54,1162.95,4521.45,551.41,8499.12,3606.26,52946.18,7283.53,2701.74,7962.65,3733.03,4183.56,5709.25,20039.43,3923.17,2113.13,4970.04,500.6,10862.54,2384.95,13984.85,7034.65,1557.14,22342.23,8966.83,3057.76,7872.79,11724.0,2785.12,22437.95,3454.71,7939.14,2406.06,2956.82,493.12,8214.51,5134.66,2781.45,12373.18,13701.93,96634.75,1040.19,6839.41,17365.62,4838.82,14819.7,3894.44,4920.6,5735.65
6407.45,1463.99,108.81,30.99,24671.56,4400.52,341.39,96.41,1158.01,1667.8,1449.6,195.12,1946.71,194.16,33.85,1434.58,333.76,1579.56,1781.65,1110.57,11501.89,6368.46,16248.62,829.66,2205.06,5058.63,3342.94,5925.71,3608.73,2867.27,431.01,21.23,24.29,2.95,17.4,10.24,84.68,5400.16,47.0,39.1,89.24,41.52,3028.18,4356.53,4454.6,3667.51,1951.73,1141.85,1463.63,1125.95,1200.42,49600.27,99.02,11126.45,200074.93,44090.51,427.26,3093.55,74561.49,1451.06,1318969.37,4709.28,2798.64,1080.91,1492.09,5256.03,16901.33,361.46,3817.87,25341.93,6782.55,8.26,0.13,112.51,11.02,13.98,2.6,1.36,14.15,12.0,8.76,72.44,206.53,133.53,995.88,3375.44,11.79,8.57,9.87,10.91,13.87,8.46,11.93,2.85,14.87,8.53,10.11,9.78,0.71,24.77,0.2,0.27,41.43,659.3,717.14,1833.75,67.94,656.41,144.69,3914.1,2585.39,147.28,1582.31,29.81,309.68,41.64,80.82,4.2,34.93,91.2,259.36,97.57,169.73,182.4,16.31,1.11,1456660.9,438.17,7865.43,279.94,3116.41,12474.22,3507.48,698.7,670.78,3017.92,12962.11,2749.24,15148.47,11754.79,14175.78,7748.55,1180.97,4888.74,620.27,8652.0,3887.09,54799.17,7364.26,2700.03,8104.89,3719.5,4250.77,5550.09,19781.93,3816.37,2119.73,4987.92,507.4,11880.9,2472.27,14744.48,7293.09,1642.4,23662.38,8944.52,3228.1,8069.55,12521.82,2916.52,23258.0,3455.85,7952.41,2632.36,2982.43,532.21,8437.39,5199.61,3142.56,12637.28,13557.07,92030.63,1149.49,7175.47,17461.8,4650.88,14581.38,3947.36,4916.23,5801.55
6796.13,1519.97,118.25,28.8,26004.98,4473.46,407.07,96.8,1354.94,1815.27,1503.44,194.06,2039.28,221.13,35.34,1598.29,367.71,1469.69,1857.04,1165.95,11589.26,6787.47,16827.4,867.41,2252.65,5019.22,3355.58,6338.02,3659.4,2963.49,455.9,20.74,24.92,2.83,19.01,10.74,90.22,5276.32,48.8,45.56,93.41,46.38,3287.25,4493.59,5036.34,4086.03,2112.14,1251.45,1586.67,1113.17,1263.53,52566.92,94.6,10159.96,209674.33,48925.25,476.46,2948.34,82443.72,1376.12,1244682.17,4921.16,2830.77,1084.9,1589.72,5080.21,17103.16,447.46,3773.54,24615.17,6315.13,7.84,0.12,127.48,12.18,16.6,2.78,1.66,15.55,13.41,8.67,74.71,238.59,153.9,1100.49,3643.33,11.65,8.43,9.72,11.45,13.36,9.13,11.8,2.44,14.78,8.38,9.84,9.33,0.73,24.96,0.19,0.31,42.2,671.53,676.18,2029.47,73.29,715.45,166.58,4141.73,2653.86,137.82,1707.19,29.29,298.66,47.42,86.56,4.1,36.73,91.16,261.64,100.75,175.47,188.92,16.92,1.27,1569091.27,465.85,8363.38,290.7,3367.3,13038.97,3645.84,735.73,727.59,2856.19,13906.19,2821.5,14956.46,12521.17,14967.6,8119.66,1292.61,4988.11,634.7,9293.32,4100.77,52878.23,7839.12,2765.41,8252.37,3836.0,4419.77,5344.12,20605.02,3965.05,2334.57,5280.05,473.2,13362.78,2595.66,15698.63,7293.09,1706.95,24622.5,9456.68,3319.71,8299.73,12861.84,3083.09,24810.87,3534.39,8017.85,2989.29,3083.63,577.26,8583.44,5187.28,3609.67,13455.16,13635.26,94155.56,1166.15,7587.2,18461.41,5606.93,15206.08,3876.8,5138.81,6420.23
6411.8,1407.39,107.51,27.68,23997.32,4444.78,445.68,91.78,1532.39,1718.69,1411.04,193.3,1960.33,184.17,36.7,1425.33,360.47,1261.27,1893.36,1250.06,11929.85,6335.09,16141.11,923.15,2152.32,4923.47,2541.49,5580.93,3483.82,3005.0,492.9,20.14,23.35,2.61,18.14,10.0,91.01,5055.58,46.74,41.01,85.46,44.68,3421.66,4718.53,5319.76,4234.9,2142.74,1288.0,1552.9,1144.75,1198.91,51866.59,89.04,9556.51,218584.86,44859.95,447.25,2817.11,84940.7,1343.11,1270336.48,4771.62,2697.73,1111.42,1601.21,4905.84,17403.89,413.67,3843.28,24833.75,6159.02,7.23,0.12,116.94,11.33,16.27,2.92,1.7,14.64,13.43,8.49,71.1,242.54,158.78,1046.6,3492.36,11.19,7.58,8.96,10.17,12.75,8.34,10.84,2.44,13.75,7.65,9.2,8.56,0.79,24.47,0.22,0.32,38.89,685.81,650.87,1950.86,75.02,718.36,158.71,3957.08,2581.71,132.31,1634.03,28.96,269.32,49.7,78.14,4.49,41.09,100.08,269.08,94.97,174.03,173.88,16.47,1.22,1568915.61,481.72,8248.07,288.05,3419.31,13433.96,3690.8,711.08,711.72,2787.43,14687.65,2709.63,15393.35,12430.67,14346.19,7837.8,1239.45,5078.88,586.81,9163.69,3792.76,52587.99,7388.25,2678.78,7936.64,3805.66,4233.25,5094.57,21639.74,3467.01,2319.16,5089.03,444.2,13354.21,2593.42,15640.64,7890.32,1713.68,23221.89,9512.01,3330.24,7741.92,12711.91,2778.98,25500.3,3409.4,8038.79,2869.98,2936.69,501.06,8375.9,5320.2,3590.52,13056.55,13541.94,97798.38,1104.57,7116.25,17966.07,6258.02,15224.51,3823.6,4989.24,6210.12
6557.66,1382.09,112.09,26.78,23768.33,4586.78,464.91,87.82,1459.52,1768.86,1340.73,185.88,1832.44,173.75,38.27,1259.23,388.28,1215.37,1960.54,1280.26,12426.08,6242.3,17076.51,922.1,2096.38,5104.33,2548.54,5605.96,3549.44,2852.42,483.51,19.85,23.37,2.6,18.5,9.62,91.0,4762.15,49.21,38.34,80.83,41.84,3271.66,4524.42,5494.26,4517.78,2144.11,1340.04,1529.8,1144.13,1309.26,53150.59,74.44,9501.56,242979.02,44335.28,416.61,2940.71,86962.52,1395.76,1227089.44,4748.07,2832.91,1110.28,1678.03,5064.17,18529.79,359.16,3737.87,24151.12,6026.2,7.66,0.1,123.95,11.71,16.27,3.26,1.74,14.96,13.32,9.13,82.54,247.66,152.35,1046.09,3329.17,10.87,7.68,8.83,9.63,13.58,7.98,10.72,2.25,13.83,7.81,9.39,8.35,0.78,24.24,0.24,0.32,38.15,745.87,581.89,1937.15,86.37,712.28,158.91,4026.67,2528.28,132.64,1703.24,28.42,290.19,49.52,69.58,4.5,44.96,87.61,261.09,95.46,174.42,176.82,15.34,1.09,1377896.12,479.73,8264.08,293.8,3396.06,12619.03,3771.34,717.25,760.92,3136.16,14822.58,2680.72,15703.88,12063.55,14364.38,7874.84,1269.68,5106.06,594.22,9039.26,3858.04,55473.51,7459.8,2738.51,7778.37,3945.96,4407.43,5185.44,23426.84,3504.19,2240.82,5239.83,463.6,14582.11,2661.6,16202.97,7884.24,1677.57,24699.82,9627.83,3462.94,7624.96,12818.59,2839.82,27305.13,3440.23,7973.05,3124.02,2912.47,518.88,8299.79,5779.39,3385.62,13345.03,13701.92,99493.25,1152.74,7140.71,18633.19,6898.61,15067.78,4233.62,5024.78,6152.34
6372.81,1363.43,109.12,26.12,23105.18,4317.12,351.37,81.78,1374.23,1778.23,1298.64,165.06,1724.19,160.23,32.14,1055.78,319.14,1067.87,1842.07,1310.3,12032.95,6320.72,16396.36,922.25,2008.97,4710.27,2280.86,5358.52,3323.52,2956.26,423.44,19.96,20.87,2.49,16.1,8.54,90.28,4172.61,42.55,40.94,83.14,40.5,3290.47,4431.95,5368.11,4372.1,2129.56,1420.52,1420.28,1073.89,1264.4,49455.94,63.98,8716.88,268683.09,42498.02,413.95,2838.76,84513.53,1239.59,1169095.84,4772.16,2997.3,1149.37,1667.17,5322.81,17927.04,333.98,3568.15,21675.25,5690.64,6.99,0.11,113.62,12.05,14.05,3.31,1.72,15.46,12.55,10.33,65.96,228.11,159.14,986.26,3643.24,11.31,7.26,8.05,9.41,11.49,7.39,10.92,2.11,13.3,7.61,8.53,7.69,0.89,22.16,0.24,0.32,34.17,843.41,582.08,1802.42,87.66,677.22,149.77,3807.43,2217.17,128.98,1727.24,24.88,286.81,46.23,70.26,4.41,46.15,79.35,266.61,86.87,155.9,161.74,15.89,1.04,1136952.1,466.52,8405.33,307.45,3546.46,11812.96,3986.39,744.58,747.12,3236.47,14963.93,2706.16,14034.3,11090.28,14138.31,8091.9,1215.3,5360.22,543.57,9250.14,3802.45,57345.7,7759.48,2728.12,7897.07,4068.62,4554.04,5490.25,21334.17,3345.88,2163.99,5231.79,407.8,15268.89,2420.77,16993.23,6879.27,1582.22,26069.72,10337.38,3619.87,7714.79,11803.61,2453.52,30076.04,3599.94,8100.23,3169.67,2928.0,477.3,8636.55,5908.26,3371.36,13783.62,13915.85,102933.7,1008.43,7518.45,19500.58,6994.42,15552.55,4444.37,5199.23,5980.08
6797.91,1370.52,128.98,31.04,24541.16,4814.34,289.09,90.69,1479.5,2396.66,1298.01,155.26,1729.71,160.63,28.83,1011.9,320.44,1157.24,1914.09,1494.82,13447.16,6629.83,16652.09,1015.1,2045.2,5188.97,2504.14,6631.73,3363.03,2626.19,420.25,19.17,22.11,2.66,16.97,9.28,89.34,3176.56,42.85,41.72,79.84,43.39,3536.16,4652.86,5569.84,4890.34,2295.44,1580.72,1523.68,1183.3,1235.06,56262.96,65.83,8984.32,275160.21,48742.06,459.86,3107.34,92004.89,1295.71,1220255.98,5212.83,3327.45,1349.7,1798.08,5861.65,19205.0,333.03,3688.67,22689.92,6333.04,6.71,0.12,110.54,12.7,13.84,3.62,1.57,16.37,13.41,10.57,71.05,274.49,178.96,1047.88,3654.16,11.47,7.41,8.84,9.92,12.34,7.59,10.87,2.12,14.35,8.12,8.86,7.37,0.93,21.18,0.25,0.33,38.1,931.94,576.22,1888.74,91.05,698.43,154.41,3059.63,2463.56,158.29,1892.38,26.38,308.94,53.26,76.85,4.4,48.92,93.29,307.75,84.01,154.22,167.99,16.21,1.15,1217174.25,452.92,8774.16,328.33,3685.77,11670.19,3859.06,769.38,803.45,2833.33,15217.63,2762.95,14628.89,11476.02,14735.33,8511.8,1322.01,5524.94,581.41,9386.38,4358.88,63223.12,8437.79,2798.95,8357.57,4197.41,4662.82,5818.85,22441.94,3309.4,2516.78,5171.89,472.8,17248.52,2566.36,18011.55,7254.07,1625.04,25986.7,10359.02,3694.42,8151.82,13009.99,2585.02,29865.84,3763.07,8555.99,3591.64,3096.01,567.11,9496.57,5898.66,3004.32,14045.28,14290.4,104578.0,952.41,7972.52,20084.83,6602.03,16168.46,4533.28,5447.41,6366.93
7126.84,1330.2,139.95,29.4,25224.98,5257.06,366.37,88.77,1386.28,2570.81,1525.85,189.76,1904.46,199.04,33.91,1216.37,326.56,1162.62,1963.54,1420.91,14182.58,6978.33,17917.55,1030.19,2110.77,5391.48,2594.85,7223.98,3564.89,2652.45,409.75,19.31,23.12,2.79,17.98,10.02,89.98,3246.56,38.89,47.69,85.52,46.12,3599.55,4765.58,6100.57,5349.98,2413.75,1650.09,1547.18,1135.38,1203.36,57548.13,68.89,8372.78,286254.06,49290.01,409.11,3236.63,87099.66,1332.22,1163382.07,5110.08,3346.27,1119.85,1761.95,5827.29,19211.49,345.64,3625.1,22973.2,6570.8,6.42,0.13,133.48,16.04,17.16,4.4,2.03,17.24,15.42,12.44,82.57,274.06,197.21,1089.33,3791.95,10.63,6.86,8.47,8.73,12.41,7.28,11.18,1.85,15.62,7.2,9.16,6.14,0.82,20.01,0.25,0.3,37.06,878.77,564.39,1835.13,91.05,701.7,156.25,3596.04,2605.76,164.08,1903.2,29.38,325.12,51.87,77.92,3.74,61.79,92.24,329.69,85.78,159.08,172.24,17.03,1.21,1461311.38,473.82,9189.89,338.12,3719.54,12208.88,3945.29,792.38,800.45,2742.66,15495.95,2767.62,15083.0,12140.42,14104.38,8892.74,1378.31,5651.52,605.95,9431.41,4514.2,59934.95,9181.02,2931.83,8317.76,4357.27,4772.96,6421.6,22770.63,3658.83,2607.15,5173.93,459.6,18787.35,2665.95,18295.16,7680.49,1648.08,24361.18,10838.49,3769.75,8323.91,12940.26,2595.13,29921.39,3728.09,8885.49,3922.03,3040.94,527.65,9982.04,5690.17,2904.11,14484.54,14826.93,116391.7,950.46,7978.69,20629.85,7306.54,17121.06,4497.79,5513.9,7020.41
7422.88,1339.8,140.94,29.17,26370.14,5305.87,391.65,90.79,1293.0,2661.54,1716.34,211.27,1827.73,232.91,35.89,1373.12,331.07,1184.12,2115.55,1317.25,15034.78,6909.11,18982.09,1144.36,2168.66,5637.25,2798.95,7819.61,3926.12,2781.92,426.9,19.36,23.25,2.83,18.47,10.48,88.06,3383.85,39.73,53.28,87.3,48.28,3510.47,4649.04,6214.08,5627.44,2408.71,1667.93,1630.04,1206.97,1392.71,62614.77,74.18,10076.03,258258.34,49798.99,439.14,3403.14,91746.44,1399.89,1158242.61,5238.14,3423.64,1237.62,1824.73,6021.33,20803.28,295.11,3844.07,24289.8,6549.93,6.54,0.13,132.88,15.7,19.93,4.53,2.51,16.8,15.57,11.52,74.99,257.99,196.76,1126.0,4155.0,10.55,5.59,6.98,7.52,11.62,7.02,11.51,1.73,14.04,6.63,8.75,4.44,0.88,20.21,0.28,0.31,39.8,878.42,549.71,1931.08,90.59,692.55,154.28,3604.06,2802.39,172.25,2038.7,29.03,344.27,52.73,79.26,3.95,64.96,96.48,344.38,81.13,150.92,175.42,17.14,1.29,1603387.96,481.14,9542.71,339.03,3950.82,12813.07,4272.59,827.56,891.81,3179.81,14563.87,2892.63,15921.43,12823.8,15255.87,9353.6,1441.53,5774.92,611.46,9864.44,4515.93,67364.19,9172.91,3179.63,8324.4,4446.5,4957.59,6702.88,23873.27,3628.73,2792.2,4882.86,480.8,18977.74,2867.95,18887.04,7750.14,1662.04,25613.33,11317.96,3880.25,8505.84,13002.73,2646.41,32212.67,3933.48,8939.11,4027.26,3112.7,544.93,10722.71,6203.16,3021.72,14761.47,15464.68,121122.3,995.62,8069.02,21118.35,7866.57,17830.91,4674.02,5788.14,7118.34
7604.88,1344.93,136.82,29.08,26900.96,5356.28,394.42,97.42,1350.67,2735.59,1655.09,212.35,1834.5,206.03,39.79,1378.05,341.21,1245.89,2061.15,1237.17,15015.08,6813.48,18817.45,1178.58,2236.89,5683.64,2874.53,7837.45,3916.44,2767.43,428.66,20.99,22.6,2.83,18.73,10.8,86.28,3424.23,41.38,55.18,94.45,47.06,3687.51,4956.47,6257.4,5673.88,2485.31,1742.78,1708.75,1306.07,1344.99,61619.96,58.01,9588.35,262506.71,47920.02,415.05,3449.29,92895.18,1414.21,1169835.04,5550.29,3708.55,1194.99,1919.38,6190.64,20937.81,258.89,3989.08,25457.64,6783.34,6.88,0.16,155.68,18.39,27.63,5.75,2.87,17.5,18.49,16.08,101.73,253.45,197.34,1140.62,4050.85,11.14,6.16,7.61,8.27,11.8,7.41,12.44,1.85,14.35,7.41,9.06,5.33,0.91,18.67,0.28,0.29,39.88,907.33,553.1,1987.03,94.09,589.3,166.23,3215.42,2534.66,163.2,2125.64,26.95,325.91,51.45,73.33,3.93,67.48,89.75,354.23,86.83,156.23,166.4,16.89,1.23,1740613.38,469.48,9513.34,322.94,3953.65,13760.76,4224.68,812.27,886.29,2935.28,14389.45,2846.1,15709.76,13916.59,14627.85,9111.8,1521.85,5538.11,552.54,9515.88,4875.36,66079.0,8942.62,3345.09,8472.3,4467.56,4803.89,7110.07,23593.62,3675.42,2861.71,4959.16,467.6,19316.02,2936.79,18065.86,7573.81,1732.73,26086.36,11118.58,3992.43,8369.13,13537.77,2611.76,32859.78,3958.5,9408.32,4096.59,3114.49,592.55,10196.65,6374.61,3090.2,15021.95,14944.45,115025.6,1018.88,8586.99,22013.93,7747.34,16886.2,5204.93,5586.55,7142.59
8654.84,1339.01,141.05,27.36,26505.58,5249.58,399.7,98.46,1390.68,3067.65,1891.28,227.17,1866.35,227.43,44.07,1452.82,376.49,1346.81,2191.33,1223.48,17089.2,7078.6,18848.05,1313.7,2275.45,6117.07,3072.89,8580.31,4377.06,2838.56,454.29,20.44,22.3,2.86,19.14,11.25,88.68,3577.99,43.74,63.35,100.94,48.51,3956.39,5268.52,6848.35,5746.71,2637.2,1855.83,1723.59,1436.41,1339.31,64138.05,60.79,9895.87,286634.55,51112.23,421.62,3540.98,96935.4,1342.81,1173868.76,5693.3,3948.53,1196.68,1907.88,6318.64,22023.65,272.97,3977.92,25666.52,6810.76,6.38,0.17,145.87,20.79,30.39,5.87,3.04,21.07,20.41,15.11,103.8,252.94,209.02,1223.41,4187.66,11.77,6.29,7.79,8.97,12.11,7.67,12.84,1.9,15.74,8.18,9.34,5.61,0.9,19.49,0.27,0.28,38.34,978.03,545.04,1988.18,95.08,561.63,166.34,3185.61,2512.47,167.18,2090.26,26.44,327.43,53.29,73.74,4.19,62.24,90.12,375.28,91.95,177.64,183.68,18.0,1.18,1665246.5,517.76,9931.08,338.94,4132.99,14853.12,4502.95,850.5,924.42,2765.19,15785.35,3013.65,16702.57,14924.56,15353.79,9403.59,1640.24,5743.7,590.49,9932.23,5385.02,66091.38,9482.37,3640.92,8752.71,4778.47,5001.76,7042.51,23628.82,3773.23,3150.97,5221.04,526.2,20398.21,3189.26,18816.26,8164.53,1945.58,27370.2,11703.29,4202.89,8904.59,14036.99,2832.15,34689.0,4183.99,9628.68,4338.55,3250.49,647.95,10778.02,5965.84,3428.12,15774.06,15490.61,115076.3,1102.92,8933.34,22981.42,6924.92,17405.55,6510.47,5910.86,7548.52
7953.35,1299.88,140.39,29.6,25668.76,5931.84,438.3,100.96,1440.8,2836.82,2105.3,229.58,1881.71,229.45,42.36,1561.15,313.37,1372.92,1988.95,1257.14,16208.96,6782.17,19468.56,1200.14,2300.4,5955.3,2435.29,7550.67,4213.91,2658.41,406.97,20.41,21.44,2.94,18.9,11.21,97.8,4111.89,55.72,64.7,105.46,48.82,3705.84,4829.93,6779.54,5726.87,2634.65,1782.22,1628.57,1374.52,1187.12,57114.91,44.44,8340.11,263020.34,51173.88,447.83,3382.64,89969.73,1310.61,1182155.0,5630.28,3934.13,1231.42,1918.6,6477.43,21923.33,270.94,4037.5,25667.55,6971.88,5.76,0.17,143.68,19.96,28.95,5.6,2.72,19.72,18.87,14.44,94.67,250.58,204.76,1140.64,3627.42,11.71,6.17,7.75,8.55,11.93,7.24,12.66,1.8,15.95,7.7,9.21,6.34,0.92,18.62,0.3,0.31,34.28,876.15,515.72,1935.87,97.41,436.58,160.16,2656.4,1692.14,148.68,2320.07,21.32,331.16,52.68,73.63,4.07,64.41,79.08,350.66,88.79,149.9,180.11,19.18,1.2,1744252.11,488.09,9299.9,318.79,3852.87,15192.69,4074.58,797.14,778.94,2668.8,14852.57,2869.7,16534.97,14486.07,14915.04,8914.51,1559.68,5432.1,544.7,9656.45,5048.65,58004.64,8942.25,3230.21,7938.2,4509.46,4645.18,6000.03,23220.46,3391.78,3061.34,4870.49,508.6,18667.76,3192.16,16891.75,7630.3,1914.63,24087.88,10722.31,4052.49,8240.36,13364.07,2461.68,33122.19,3892.11,8940.33,4265.29,3037.13,624.41,9293.03,5186.41,3201.48,15020.84,14956.4,102655.4,928.5,9156.65,22089.47,7021.68,16166.54,6333.75,5648.6,7342.89
